dataTagId,description,system,systemName,equipment,equipmentType,equipmentName,equipmentInstance,component,componentName,componentInstance,subcomponent,subcomponentName,subcomponentInstance,measureLocation,measureLocationName,measureLocationInstance,measureProperty,measureType,measureInstance,measureUnit,tagType,group,limRangeLo,limRangeHi,limHi,limHiHi,limLo,limLoLo
7HLD02CF201_XG52,APH-B SB LO FLOW,Boiler,PCFB,Air Preheater,,AH-B,2,,,,Support Bearing,Support Bearing,1,Drain,SB Drain,1,Lubricating Oil,Flow,1,TPH,,,0,1000,750,900,250,100
7HLD02CT201_XG03,APH-B SB LO TMP,Boiler,PCFB,Air Preheater,,AH-B,2,,,,Support Bearing,Support Bearing,1,Drain,SB Drain,1,Lubricating Oil,Temperature,1,DegC,,,0,1000,750,900,250,100
7HLD02CT101_XQ02,APH -B SB TMP,Boiler,PCFB,Air Preheater,,AH-B,2,,,,Support Bearing,Support Bearing,1,,,,Metal,Temperature,1,DegC,,,0,100,75,90,25,10
7HBK01EZ200_XE55,SEC AIR HTR OFF,Boiler,PCFB,Air Preheater,,AH-B,2,,,,,,,,,,,Status,2,OFF,Feedback,,,,,,,
7HBK01EZ300_XE55,SEC AIR HTR OFF,Boiler,PCFB,Air Preheater,,AH-B,2,,,,,,,,,,,Status,3,OFF,Feedback,,,,,,,
7HNA26CP101_XQ01,APH-B Diff Pressure,Boiler,PCFB,Air Preheater,,AH-B,2,,,,,,,,,,Flue Gas,Differential Pressure,1,,,,,,,,,
7HHL00CF801_YJ22,TOTAL AIR FLOW,Boiler,PCFB,APH Header,,APH Header,1,,,,,,,Inlet,Inlet,1,Combined Air,Total Flow,1,TPH,,,0,1000,750,900,250,100
7TOTALAIRFLOW,TOTAL AIR FLOW,Boiler,PCFB,APH Header,,APH Header,1,,,,,,,Inlet,Inlet,1,Combined Air,Total Flow,1,TPH,,,0,2000,1500,1800,500,200
7TotalPAFlow,TOTAL PA FLOW,Boiler,PCFB,APH Header,,APH Header,1,,,,,,,Inlet,Inlet,1,Primary Air,Total Flow,1,TPH,,,0,1000,750,900,250,100
7SAF_TOTAL,TOTAL SA FLOW,Boiler,PCFB,APH Header,,APH Header,1,,,,,,,Inlet,Inlet,1,Secondary Air,Total Flow,1,TPH,,,0,1000,750,900,250,100
7PAHdrPrSel,HOT AIR HDR PR,Boiler,PCFB,APH Header,,APH Header,1,,,,,,,Outlet,Hot PA Header,1,Primary Air,Pressure,1,mmwc,,Air Path,0,1000,750,900,250,100
7HFE70CP701_YJ31,HOT PA HDR PRESS,Boiler,PCFB,APH Header,,APH Header,1,,,,,,,Outlet,Hot PA Header,1,Primary Air,Pressure,2,mmwc,,,0,1000,750,900,250,100
7HAG01AP001_XQ06,BLR CWP-A MTR CURRENT,Boiler,PCFB,Boiler CW System,,BCWS,1,BCW Pump,BCWP-A,1,Winding,Motor Winding,1,,,,Power,Current,1,AMP,,,0,100,75,90,25,10
7HAG01CT201_XG03,BCWP--A CAVITY TMP,Boiler,PCFB,Boiler CW System,,BCWS,1,BCW Pump,BCWP-A,1,,,,Cavity,Cavity,1,Cavity,Temperature,1,DegC,,,0,1000,750,900,250,100
7HAG01CT202_XG03,BCWP--A CAVITY TMP,Boiler,PCFB,Boiler CW System,,BCWS,1,BCW Pump,BCWP-A,1,,,,Cavity,Cavity,1,Cavity,Temperature,2,DegC,,,0,1000,750,900,250,100
7HAG01AP001_XB11,BCW PUMP-A FdbkOn,Boiler,PCFB,Boiler CW System,,BCWS,1,BCW Pump,BCWP-A,1,,,,,,,Feedback,,,ON,Feedback,,0,1,1,1,0,0
7HAG02AP001_XQ06,BLR CWP-B MTR CURRENT,Boiler,PCFB,Boiler CW System,,BCWS,1,BCW Pump,BCWP-B,2,Winding,Motor Winding,1,,,,Power,Current,1,AMP,,,0,100,75,90,25,10
7HAG02CT201_XG03,BCWP--B CAVITY TMP,Boiler,PCFB,Boiler CW System,,BCWS,1,BCW Pump,BCWP-B,2,,,,Cavity,Cavity,1,Cavity,Temperature,1,DegC,,,0,1000,750,900,250,100
7HAG02CT202_XG03,BCWP--B CAVITY TMP,Boiler,PCFB,Boiler CW System,,BCWS,1,BCW Pump,BCWP-B,2,,,,Cavity,Cavity,1,Cavity,Temperature,2,DegC,,,0,1000,750,900,250,100
7HAG02AP001_XB11,BCW PUMP-B FdbkOn,Boiler,PCFB,Boiler CW System,,BCWS,1,BCW Pump,BCWP-B,2,,,,,,,Feedback,,,ON,Feedback,,0,1,1,1,0,0
7HAG03AP001_XQ06,BLR CWP-C MTR CURRENT,Boiler,PCFB,Boiler CW System,,BCWS,1,BCW Pump,BCWP-C,3,Winding,Motor Winding,1,,,,Power,Current,1,AMP,,,0,100,75,90,25,10
7HAG03CT201_XG03,BCWP--C CAVITY. TMP,Boiler,PCFB,Boiler CW System,,BCWS,1,BCW Pump,BCWP-C,3,,,,Cavity,Cavity,1,Cavity,Temperature,1,DegC,,,0,1000,750,900,250,100
7HAG03CT202_XG03,BCWP--C CAVITY TMP,Boiler,PCFB,Boiler CW System,,BCWS,1,BCW Pump,BCWP-C,3,,,,Cavity,Cavity,1,Cavity,Temperature,2,DegC,,,0,1000,750,900,250,100
7HAG03AP001_XB11,BCW PUMP-C FdbkOn,Boiler,PCFB,Boiler CW System,,BCWS,1,BCW Pump,BCWP-C,3,,,,,,,Feedback,,,ON,Feedback,,0,1,1,1,0,0
7QHX30CL201_XG03,EMG CW TANK LVL,Boiler,PCFB,Boiler CW System,,BCWS,1,Emergency CW Tank,Emergency CW Tank,1,,,,,,,Circulating Water,Level,1,mm,,,0,1000,750,900,250,100
7QHX30CL202_XG52,EMG CW TANK LVL,Boiler,PCFB,Boiler CW System,,BCWS,1,Emergency CW Tank,Emergency CW Tank,1,,,,,,,Circulating Water,Level,2,mm,,,0,1000,750,900,250,100
7TOTALFWFLOW,TOTAL FEED WATER FLOW,Boiler,PCFB,Boiler Drum,,Boiler Drum,1,Feed Water Path,Feed Water Path,1,,,,Inlet,Inlet,1,Feed Water,Flow,0,TPH,,,0,2000,1500,1800,500,200
7HAD01CL801_YJ22,FW FLOW,Boiler,PCFB,Boiler Drum,,Boiler Drum,1,Feed Water Path,Feed Water Path,1,,,,Inlet,Inlet,1,Feed Water,Flow,1,TPH,,,0,2000,1500,1800,500,200
7HAN10AA201_XB01,Drum Vent-L B001 open F/B,Boiler,PCFB,Boiler Drum,,Boiler Drum,1,,,,Air Vent Valve,Air Vent - B001,1,,,,,Position,1,OPEN,Feedback,,,,,,,
7HAN10AA201_XB02,Drum Vent-L B001 close F/B,Boiler,PCFB,Boiler Drum,,Boiler Drum,1,,,,Air Vent Valve,Air Vent - B001,1,,,,,Position,1,CLOSE,Feedback,,,,,,,
7HAN10AA202_XB01,Drum Vent-L B002 open F/B,Boiler,PCFB,Boiler Drum,,Boiler Drum,1,,,,Air Vent Valve,Air Vent - B002,2,,,,,Position,1,OPEN,Feedback,,,,,,,
7HAN10AA202_XB02,Drum Vent-L B002 close F/B,Boiler,PCFB,Boiler Drum,,Boiler Drum,1,,,,Air Vent Valve,Air Vent - B002,2,,,,,Position,1,CLOSE,Feedback,,,,,,,
7HAN10AA203_XB01,Drum Air Vent-R B023 open F/B,Boiler,PCFB,Boiler Drum,,Boiler Drum,1,,,,Air Vent Valve,Air Vent - B023,3,,,,,Position,1,OPEN,Feedback,,,,,,,
7HAN10AA203_XB02,Drum Air Vent-R B023 close F/B,Boiler,PCFB,Boiler Drum,,Boiler Drum,1,,,,Air Vent Valve,Air Vent - B023,3,,,,,Position,1,CLOSE,Feedback,,,,,,,
7HAN10AA204_XB01,Drum Air Vent-R B024 open F/B,Boiler,PCFB,Boiler Drum,,Boiler Drum,1,,,,Air Vent Valve,Air Vent - B024,4,,,,,Position,1,OPEN,Feedback,,,,,,,
7HAN10AA204_XB02,Drum Air Vent-R B024 close F/B,Boiler,PCFB,Boiler Drum,,Boiler Drum,1,,,,Air Vent Valve,Air Vent - B024,4,,,,,Position,1,CLOSE,Feedback,,,,,,,
7HAN12AA101_XQ50,DRUM CBD valve B091 POSNFB,Boiler,PCFB,Boiler Drum,,Boiler Drum,1,,,,CBD Valve,CBD - B091,1,,,,,Position,1,%,Feedback,,,,,,,
7HAN13AA101_XQ50,DRUM CBD valve B094 POSNFB,Boiler,PCFB,Boiler Drum,,Boiler Drum,1,,,,CBD Valve,CBD - B094,2,,,,,Position,1,%,Feedback,,,,,,,
7HAN11AA101_XQ50,Emergency Drum Drain D097,Boiler,PCFB,Boiler Drum,,Boiler Drum,1,,,,Emergency Drain Valve,Emer Drain - D097,1,,,,,Position,1,??,Feedback,,,,,,,
7HAN11AA201_XB01,EMG Drum DRN B098 open F/B,Boiler,PCFB,Boiler Drum,,Boiler Drum,1,,,,Emergency Drain Valve,Emer Drain - B098,2,,,,,Position,1,OPEN,Feedback,,,,,,,
7HAN11AA201_XB02,EMG Drum DRN B098 close F/B,Boiler,PCFB,Boiler Drum,,Boiler Drum,1,,,,Emergency Drain Valve,Emer Drain - B098,2,,,,,Position,1,CLOSE,Feedback,,,,,,,
7HAN31AA101_XQ50,CBD TO IBD TNK CV BD06 POSNFB,Boiler,PCFB,Boiler Drum,,Boiler Drum,1,,,,Emergency Drain Valve,Emer Drain - BD06,3,,,,,Position,1,CLOSE,Feedback,,,,,,,
7HAN10AA207_XB01,Drum N2 Fill VLV-R B020 open F/B,Boiler,PCFB,Boiler Drum,,Boiler Drum,1,,,,N2 Fill Valve,Fill Valve - B020,1,,,,,Position,1,OPEN,Feedback,,,,,,,
7HAN10AA207_XB02,Drum N2 Fill VLV-R B020 close F/B,Boiler,PCFB,Boiler Drum,,Boiler Drum,1,,,,N2 Fill Valve,Fill Valve - B020,1,,,,,Position,1,CLOSE,Feedback,,,,,,,
7HAN10AA208_XB01,Drum N2 Fill VLV-R B021 open F/B,Boiler,PCFB,Boiler Drum,,Boiler Drum,1,,,,N2 Fill Valve,Fill Valve - B021,2,,,,,Position,1,OPEN,Feedback,,,,,,,
7HAN10AA208_XB02,Drum N2 Fill VLV-R B021 close F/B,Boiler,PCFB,Boiler Drum,,Boiler Drum,1,,,,N2 Fill Valve,Fill Valve - B021,2,,,,,Position,1,CLOSE,Feedback,,,,,,,
7HAN10AA205_XB01,Drum N2 fiv Valve-L B003 open F/B,Boiler,PCFB,Boiler Drum,,Boiler Drum,1,,,,N2 Fill Valve,Fill Valve - B003,3,,,,,Position,1,OPEN,Feedback,,,,,,,
7HAN10AA205_XB02,Drum N2 fiv Valve-L B003 close F/B,Boiler,PCFB,Boiler Drum,,Boiler Drum,1,,,,N2 Fill Valve,Fill Valve - B003,3,,,,,Position,1,CLOSE,Feedback,,,,,,,
7HAN10AA206_XB01,Drum N2 fiv Valve-L B004 open F/B,Boiler,PCFB,Boiler Drum,,Boiler Drum,1,,,,N2 Fill Valve,Fill Valve - B004,4,,,,,Position,1,OPEN,Feedback,,,,,,,
7HAN10AA206_XB02,Drum N2 fiv Valve-L B004 close F/B,Boiler,PCFB,Boiler Drum,,Boiler Drum,1,,,,N2 Fill Valve,Fill Valve - B004,4,,,,,Position,1,CLOSE,Feedback,,,,,,,
7HAN21AA202_XQ50,B.Ring Drum B.OFF VLV B099 POSNFBK,Boiler,PCFB,Boiler Drum,,Boiler Drum,1,,,,Ring Header Blowoff Valve,Ring Blowoff Valve - B099,1,,,,,Position,1,OPEN,Feedback,,,,,,,
7HAN21AA201_XB01,Boiler Ring Drum Bottom VLV B098 open F/B,Boiler,PCFB,Boiler Drum,,Boiler Drum,1,,,,Ring Header Bottom Valve,Ring Bottom Valve - B098,1,,,,,Position,1,OPEN,Feedback,,,,,,,
7HAN21AA201_XB02,Boiler Ring Drum Bottom VLV B098 close F/B,Boiler,PCFB,Boiler Drum,,Boiler Drum,1,,,,Ring Header Bottom Valve,Ring Bottom Valve - B098,1,,,,,Position,1,CLOSE,Feedback,,,,,,,
7DrumLvlSel_L,DRUM LVL-L,Boiler,PCFB,Boiler Drum,,Boiler Drum,1,,,,,,,Body,Left,1,Feed Water,Level,0,mmwc,,Feed Water Path,0,1000,750,900,250,100
7HAD11CL101_XQ01,DRUM LEVEL-L,Boiler,PCFB,Boiler Drum,,Boiler Drum,1,,,,,,,Body,Left,1,Feed Water,Level,1,mm,,,0,1200,900,1080,300,120
7HAD10CL101_XQ01,DRUM LEVEL-L,Boiler,PCFB,Boiler Drum,,Boiler Drum,1,,,,,,,Body,Left,1,Feed Water,Level,2,mm,,,0,1200,900,1080,300,120
7HAD10CL102_XQ01,DRUM LEVEL-L,Boiler,PCFB,Boiler Drum,,Boiler Drum,1,,,,,,,Body,Left,1,Feed Water,Level,3,mm,,,0,1200,900,1080,300,120
7HAD10CL103_XQ01,DRUM LEVEL-L,Boiler,PCFB,Boiler Drum,,Boiler Drum,1,,,,,,,Body,Left,1,Feed Water,Level,4,mm,,,0,1200,900,1080,300,120
7HAD10CT101_XQ03,BLR DRUM MTL TMP-L,Boiler,PCFB,Boiler Drum,,Boiler Drum,1,,,,,,,Body,Left,1,Metal,Temperature,1,DegC,,,0,500,375,450,125,50
7HAD10CT102_XQ03,BLR DRUM MTL TMP-L,Boiler,PCFB,Boiler Drum,,Boiler Drum,1,,,,,,,Body,Left,1,Metal,Temperature,2,DegC,,,0,500,375,450,125,50
7DrumLvlSel_R,DRUM LVL-R,Boiler,PCFB,Boiler Drum,,Boiler Drum,1,,,,,,,Body,Right,2,Feed Water,Level,0,mmwc,,Feed Water Path,0,1000,750,900,250,100
7HAD12CL101_XQ01,DRUM LEVEL-R,Boiler,PCFB,Boiler Drum,,Boiler Drum,1,,,,,,,Body,Right,2,Feed Water,Level,1,mm,,,0,1200,900,1080,300,120
7HAD10CL104_XQ01,DRUM LEVEL-R,Boiler,PCFB,Boiler Drum,,Boiler Drum,1,,,,,,,Body,Right,2,Feed Water,Level,2,mm,,,0,1200,900,1080,300,120
7HAD10CL105_XQ01,DRUM LEVEL-R,Boiler,PCFB,Boiler Drum,,Boiler Drum,1,,,,,,,Body,Right,2,Feed Water,Level,3,mm,,,0,1200,900,1080,300,120
7HAD10CL106_XQ01,DRUM LEVEL-R,Boiler,PCFB,Boiler Drum,,Boiler Drum,1,,,,,,,Body,Right,2,Feed Water,Level,4,mm,,,0,1200,900,1080,300,120
7HAD10CT105_XQ03,BLR DRUM MTL TMP-R,Boiler,PCFB,Boiler Drum,,Boiler Drum,1,,,,,,,Body,Right,2,Metal,Temperature,1,DegC,,,0,500,375,450,125,50
7HAD10CT106_XQ03,BLR DRUM MTL TMP-R,Boiler,PCFB,Boiler Drum,,Boiler Drum,1,,,,,,,Body,Right,2,Metal,Temperature,2,DegC,,,0,500,375,450,125,50
7HAD10CT103_XQ03,BLR DRUM MTL TMP-M,Boiler,PCFB,Boiler Drum,,Boiler Drum,1,,,,,,,Body,Middle,3,Metal,Temperature,1,DegC,,,0,500,375,450,125,50
7HAD10CT104_XQ03,BLR DRUM MTL TMP-M,Boiler,PCFB,Boiler Drum,,Boiler Drum,1,,,,,,,Body,Middle,3,Metal,Temperature,2,DegC,,,0,500,375,450,125,50
DRUMMAX,DRUM MTL TEMP MAX,Boiler,PCFB,Boiler Drum,,Boiler Drum,1,,,,,,,Body,Middle,3,Metal (This is the maximum value?),Temperature,1,DegC,,,0,700,525,630,175,70
7DrumPrSel,BLR DRUM  PR,Boiler,PCFB,Boiler Drum,,Boiler Drum,1,,,,,,,Outlet,Outlet,1,Steam,Pressure,0,Kg/cm2,,Steam Path,0,250,187.5,225,62.5,25
7HAD10CP101_XQ01,BLR DRUM PR,Boiler,PCFB,Boiler Drum,,Boiler Drum,1,,,,,,,Outlet,Outlet,1,Steam,Pressure,1,Kg/cm2,,,,,,,,
7HAN12CQ101_XQ04,Blow Down Conductivity,Boiler,PCFB,Boiler Drum,,Boiler Drum,1,,,,,,,,,,Blowdown,Conductivity,1,,,,,,,,,
7HAN12CQ102_XQ04,Blow Down PH,Boiler,PCFB,Boiler Drum,,Boiler Drum,1,,,,,,,,,,Blowdown,PH,1,,,,,,,,,
7HAN12CQ103_XQ04,Blow Down Silica,Boiler,PCFB,Boiler Drum,,Boiler Drum,1,,,,,,,,,,Blowdown,Silica,1,,,,,,,,,
7DrumLvlSP,,Boiler,PCFB,Boiler Drum,,Boiler Drum,1,,,,,,,,,,Feed Water,Level,1,,Demand,,,,,,,
7DRUMLVLACT,DRUM LVL ACTUAL,Boiler,PCFB,Boiler Drum,,Boiler Drum,1,,,,,,,,,,Feed Water,Level,0,mmwc,,,0,800,600,720,200,80
7HNA80CQ101_XQ04,CHIMNEY CO,Boiler,PCFB,Chimney,,Chimney,1,,,,,,,,,,Flue Gas,CO,1,ppm,,,0,500,375,450,125,50
7HNA80CQ103_XQ04,CHIMNEY Nox,Boiler,PCFB,Chimney,,Chimney,1,,,,,,,,,,Flue Gas,NOX,1,ppm,,,0,1000,750,900,250,100
7HNA80CQ104_XQ04,CHIMNEY OPACITY,Boiler,PCFB,Chimney,,Chimney,1,,,,,,,,,,Flue Gas,Opacity,1,mg/Nm3,,,0,200,150,180,50,20
7HNA80CQ102_XQ04,CHIMNEY SOX,Boiler,PCFB,Chimney,,Chimney,1,,,,,,,,,,Flue Gas,SOX,1,ppm,,,0,1000,750,900,250,100
CHIMNEY_DUST,CHIMNEY_DUST,Boiler,PCFB,Chimney,,Chimney,1,,,,,,,,,,Flue Gas,Dust,1,??,,,,,,,,
7HAC10CQ101_XQ04,FW COND AT ECO. IL,Boiler,PCFB,Economizer,,Economizer,1,Feed Water Path,Feed Water Path,1,,,,Inlet,Inlet,1,Feed Water,Conductivity,1,u Mhos/cm,,,0,20,15,18,5,2
7FWFlowSel,ECO IL FW FLOW,Boiler,PCFB,Economizer,,Economizer,1,Feed Water Path,Feed Water Path,1,,,,Inlet,Inlet,1,Feed Water,Flow,0,TPH,,Feed Water Path,0,2000,1500,1800,500,200
7HAC10CQ102_XQ04,FW pH AT ECO. IL,Boiler,PCFB,Economizer,,Economizer,1,Feed Water Path,Feed Water Path,1,,,,Inlet,Inlet,1,Feed Water,pH,1,pH,,,0,14,10.5,12.6,3.5,1.4
7HAC10CP701_YJ31,FW PRESS AT ECO IL,Boiler,PCFB,Economizer,,Economizer,1,Feed Water Path,Feed Water Path,1,,,,Inlet,Inlet,1,Feed Water,Pressure,1,Kg/CM2,,,0,250,187.5,225,62.5,25
7HAC10CQ103_XQ04,FW SILICA AT ECO. IL,Boiler,PCFB,Economizer,,Economizer,1,Feed Water Path,Feed Water Path,1,,,,Inlet,Inlet,1,Feed Water,Silica,1,ppm,,,,,,,,
7FwTempSel,ECO IL FW TMP,Boiler,PCFB,Economizer,,Economizer,1,Feed Water Path,Feed Water Path,1,,,,Inlet,Inlet,1,Feed Water,Temperature,0,DegC,,Feed Water Path,0,350,262.5,315,87.5,35
7HAC10CT101_XQ03,TMP AT ECO. IL,Boiler,PCFB,Economizer,,Economizer,1,Feed Water Path,Feed Water Path,1,,,,Inlet,Inlet,1,Feed Water,Temperature,1,DegC,,,0,300,225,270,75,30
7HAC20CT101_XQ03,ECO OL HDR(L) TMP,Boiler,PCFB,Economizer,,Economizer,1,Feed Water Path,Feed Water Path,1,,,,Outlet,Outlet-L,1,Feed Water,Temperature,1,DegC,,,0,400,300,360,100,40
7HAC30CT101_XQ03,ECO OL HDR(R) TMP,Boiler,PCFB,Economizer,,Economizer,1,Feed Water Path,Feed Water Path,1,,,,Outlet,Outlet-R,2,Feed Water,Temperature,1,DegC,,,0,400,300,360,100,40
7HAC10CP101_XQ01,ECO IL FW  PR,Boiler,PCFB,Economizer,,Economizer,1,Feedwater Path,Feedwater Path,1,,,,Inlet,Inlet,1,Feed Water,Pressure,1,Kg/cm2,,,0,250,187.5,225,62.5,25
7O2_SEL,O2 IN FLUE GAS,Boiler,PCFB,Economizer,,Economizer,1,Flue Gas Path,Flue Gas Path,1,,,,Outlet,Outlet?,1,O2,Concentration,0,%,,Flue Gas Path,3,8,6.75,7.5,4.25,3.5
7HNA10CP101_XQ01,ECO. O/L PR LEFT,Boiler,PCFB,Economizer,,Economizer,1,,,,,,,Outlet,Outlet-L,1,Flue Gas,Pressure,1,mmwc,,,-100,0,-25,-10,-75,-90
7HHL00CF801_YJ23,O2 IN FG AFT ECO-L,Boiler,PCFB,Economizer,,Economizer,1,,,,,,,Outlet,Outlet-L,1,O2,Concentration,1,%,,,3,8,6.75,7.5,4.25,3.5
7HNA20CQ101_XQ04,ECO OL O2 Analysis left,Boiler,PCFB,Economizer,,Economizer,1,,,,,,,Outlet,Outlet-L,1,O2,Concentration,1,??,,,,,,,,
7HNA15CP101_XQ01,ECO OL PR-RIGHT,Boiler,PCFB,Economizer,,Economizer,1,,,,,,,Outlet,Outlet-R,2,Flue Gas,Pressure,1,mmwc,,,-100,0,-25,-10,-75,-90
7HAC10CQ104_XQ04,FW H2 AT ECO IL,Boiler,PCFB,Economizer,,Economizer,1,,,,,,,,,,Feed Water,Moisture,1,??,,,,,,,,
7LAB40CF101_XQ01,ECO IL FW FLOW,Boiler,PCFB,Economizer,,Economizer,1,,,,,,,Inlet,Inlet,1,Feed Water,Flow,1,TPH,,,,,,,,
7LAB40CF102_XQ01,ECO IL FW FLOW,Boiler,PCFB,Economizer,,Economizer,1,,,,,,,Inlet,Inlet,1,Feed Water,Flow,2,TPH,,,,,,,,
7LAB40CF103 _XQ01,ECO IL FW FLOW,Boiler,PCFB,Economizer,,Economizer,1,,,,,,,Inlet,Inlet,1,Feed Water,Flow,3,TPH,,,,,,,,
7LAB40CT101_XQ03,ECO IL FW TMP,Boiler,PCFB,Economizer,,Economizer,1,,,,,,,Inlet,Inlet,1,Feed Water,Temperature,4,DegC,,,,,,,,
7LAB40CT102_XQ03,ECO IL FW TMP,Boiler,PCFB,Economizer,,Economizer,1,,,,,,,Inlet,Inlet,1,Feed Water,Temperature,5,DegC,,,,,,,,
P1_F1_CE_ON_STATUS,Collecting Electrode rapping motor status,Boiler,PCFB,ESP,,ESP-1,1,Pass,Pass-1,1,Field,Field-1,1,,,,CE Rapping Motor,Status,1,ON,Feedback,,,,,,,
F1_BASE_CH_CURRENT,Setpoint parameter - base charge,Boiler,PCFB,ESP,,ESP-1,1,Pass,Pass-1,1,Field,Field-1,1,,,,Charge,Current,1,Amp?,Command,,,,,,,
F1_CR_IN_OPERATION,Charge ratio - operating value,Boiler,PCFB,ESP,,ESP-1,1,Pass,Pass-1,1,Field,Field-1,1,,,,Charge,Ratio,1,,,,,,,,,
P1_F1_EE_ON_STATUS,Emitting Electrode rapping motor status,Boiler,PCFB,ESP,,ESP-1,1,Pass,Pass-1,1,Field,Field-1,1,,,,EE Rapping Motor,Status,1,ON,Feedback,,,,,,,
F1_CURRENT_LMT_SET,Setpoint parameter - field current,Boiler,PCFB,ESP,,ESP-1,1,Pass,Pass-1,1,Field,Field-1,1,,,,Field,Current,1,Amp?,Command,,,,,,,
F1_ESP_DC_CURRENT,Field operating current,Boiler,PCFB,ESP,,ESP-1,1,Pass,Pass-1,1,Field,Field-1,1,,,,Field,Current,1,Amp?,,,,,,,,
F1_PEAK_KV,Field Peak operating voltage,Boiler,PCFB,ESP,,ESP-1,1,Pass,Pass-1,1,Field,Field-1,1,,,,Field,Peak Voltage,1,V?,,,,,,,,
F1_SPARK_RATE,Spark rates -,Boiler,PCFB,ESP,,ESP-1,1,Pass,Pass-1,1,Field,Field-1,1,,,,Field,Spark Rate,1,??,,,,,,,,
F1_ESP_DC_VOLTAGE,Field operating voltage,Boiler,PCFB,ESP,,ESP-1,1,Pass,Pass-1,1,Field,Field-1,1,,,,Field,Voltage,1,V?,,,,,,,,
P1_F2_CE_ON_STATUS,Collecting Electrode rapping motor status,Boiler,PCFB,ESP,,ESP-1,1,Pass,Pass-1,1,Field,Field-2,2,,,,CE Rapping Motor,Status,1,ON,Feedback,,,,,,,
F2_BASE_CH_CURRENT,Setpoint parameter - base charge,Boiler,PCFB,ESP,,ESP-1,1,Pass,Pass-1,1,Field,Field-2,2,,,,Charge,Current,1,Amp?,Command,,,,,,,
F2_CR_IN_OPERATION,Charge ratio - operating value,Boiler,PCFB,ESP,,ESP-1,1,Pass,Pass-1,1,Field,Field-2,2,,,,Charge,Ratio,1,,,,,,,,,
P1_F2_EE_ON_STATUS,Emitting Electrode rapping motor status,Boiler,PCFB,ESP,,ESP-1,1,Pass,Pass-1,1,Field,Field-2,2,,,,EE Rapping Motor,Status,1,ON,Feedback,,,,,,,
F2_CURRENT_LMT_SET,Setpoint parameter - field current,Boiler,PCFB,ESP,,ESP-1,1,Pass,Pass-1,1,Field,Field-2,2,,,,Field,Current,1,Amp?,Command,,,,,,,
F2_ESP_DC_CURRENT,Field operating current,Boiler,PCFB,ESP,,ESP-1,1,Pass,Pass-1,1,Field,Field-2,2,,,,Field,Current,1,Amp?,,,,,,,,
F2_PEAK_KV,Field Peak operating voltage,Boiler,PCFB,ESP,,ESP-1,1,Pass,Pass-1,1,Field,Field-2,2,,,,Field,Peak Voltage,1,V?,,,,,,,,
F2_SPARK_RATE,Spark rates -,Boiler,PCFB,ESP,,ESP-1,1,Pass,Pass-1,1,Field,Field-2,2,,,,Field,Spark Rate,1,??,,,,,,,,
F2_ESP_DC_VOLTAGE,Field operating voltage,Boiler,PCFB,ESP,,ESP-1,1,Pass,Pass-1,1,Field,Field-2,2,,,,Field,Voltage,1,V?,,,,,,,,
P1_F3_CE_ON_STATUS,Collecting Electrode rapping motor status,Boiler,PCFB,ESP,,ESP-1,1,Pass,Pass-1,1,Field,Field-3,3,,,,CE Rapping Motor,Status,1,ON,Feedback,,,,,,,
F3_BASE_CH_CURRENT,Setpoint parameter - base charge,Boiler,PCFB,ESP,,ESP-1,1,Pass,Pass-1,1,Field,Field-3,3,,,,Charge,Current,1,Amp?,Command,,,,,,,
F3_CR_IN_OPERATION,Charge ratio - operating value,Boiler,PCFB,ESP,,ESP-1,1,Pass,Pass-1,1,Field,Field-3,3,,,,Charge,Ratio,1,,,,,,,,,
P1_F3_EE_ON_STATUS,Emitting Electrode rapping motor status,Boiler,PCFB,ESP,,ESP-1,1,Pass,Pass-1,1,Field,Field-3,3,,,,EE Rapping Motor,Status,1,ON,Feedback,,,,,,,
F3_CURRENT_LMT_SET,Setpoint parameter - field current,Boiler,PCFB,ESP,,ESP-1,1,Pass,Pass-1,1,Field,Field-3,3,,,,Field,Current,1,Amp?,Command,,,,,,,
F3_ESP_DC_CURRENT,Field operating current,Boiler,PCFB,ESP,,ESP-1,1,Pass,Pass-1,1,Field,Field-3,3,,,,Field,Current,1,Amp?,,,,,,,,
F3_PEAK_KV,Field Peak operating voltage,Boiler,PCFB,ESP,,ESP-1,1,Pass,Pass-1,1,Field,Field-3,3,,,,Field,Peak Voltage,1,V?,,,,,,,,
F3_SPARK_RATE,Spark rates -,Boiler,PCFB,ESP,,ESP-1,1,Pass,Pass-1,1,Field,Field-3,3,,,,Field,Spark Rate,1,??,,,,,,,,
F3_ESP_DC_VOLTAGE,Field operating voltage,Boiler,PCFB,ESP,,ESP-1,1,Pass,Pass-1,1,Field,Field-3,3,,,,Field,Voltage,1,V?,,,,,,,,
P1_F4_CE_ON_STATUS,Collecting Electrode rapping motor status,Boiler,PCFB,ESP,,ESP-1,1,Pass,Pass-1,1,Field,Field-4,4,,,,CE Rapping Motor,Status,1,ON,Feedback,,,,,,,
F4_BASE_CH_CURRENT,Setpoint parameter - base charge,Boiler,PCFB,ESP,,ESP-1,1,Pass,Pass-1,1,Field,Field-4,4,,,,Charge,Current,1,Amp?,Command,,,,,,,
F4_CR_IN_OPERATION,Charge ratio - operating value,Boiler,PCFB,ESP,,ESP-1,1,Pass,Pass-1,1,Field,Field-4,4,,,,Charge,Ratio,1,,,,,,,,,
